system,run_id,method,model,prompt_name,repeat_index,operation,phase,pid,latency_s,copy_d2h_s,copy_h2d_s,create_map_s,unmap_release_s,metadata_s,cpu_backup_alloc_s,cpu_backup_data_ptr_s,assign_backup_s,discard_accounting_s,loop_s,loop_accounted_s,loop_unaccounted_s,logger_s,gc_s,empty_cache_s,accounted_s,unaccounted_s,allocator_sleep_s,allocator_wake_up_s,buffer_backup_s,restore_buffers_s,post_kv_cache_wake_up_s,cpu_backup_pin_memory,allocation_count,total_bytes,backup_bytes,discard_bytes,bytes,bytes_by_tag,backup_bytes_by_tag,discard_bytes_by_tag,restored_bytes_by_tag,remapped_without_backup_bytes_by_tag
vllm,20260608_161644_sleep_l1_short_short_0_98fd6cb4,sleep_l1,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,0,sleep,allocator_sleep,1245460,0.457027112133801,0.05607799161225557,,,0.027047949843108654,3.676721826195717e-05,0.3695076182484627,4.019169136881828e-05,1.5902332961559296e-05,4.616100341081619e-06,0.45282369619235396,0.4527947884052992,2.8907787054777145e-05,0.00011081993579864502,0.00012944824993610382,0.003962509799748659,0.45702647417783737,6.379559636116028e-07,,,,,,True,65,4773117952,1048576000,3724541952,,"{""kv_cache"": 3724541952, ""weights"": 1048576000}","{""weights"": 1048576000}","{""kv_cache"": 3724541952}",{},{}
vllm,20260608_161644_sleep_l1_short_short_0_98fd6cb4,sleep_l1,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,0,sleep,worker_sleep,1245460,0.4573370008729398,,,,,,,,,,,,,,,,,,0.45719421189278364,,0.0,,,,,,,,,{},{},{},{},{}
vllm,20260608_161644_sleep_l1_short_short_0_98fd6cb4,sleep_l1,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,0,sleep,executor_sleep,1245460,0.457398246973753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260608_161644_sleep_l1_short_short_0_98fd6cb4,sleep_l1,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,0,wake,allocator_wake_up,1245460,0.10328800091519952,,0.05912096751853824,0.044062893372029066,,,,,,,,,,,,,,,,,,,,,65,,,,4773117952,"{""kv_cache"": 3724541952, ""weights"": 1048576000}",{},{},"{""weights"": 1048576000}","{""kv_cache"": 3724541952}"
vllm,20260608_161644_sleep_l1_short_short_0_98fd6cb4,sleep_l1,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,0,wake,worker_wake_up,1245460,0.10344437463209033,,,,,,,,,,,,,,,,,,,0.10341205075383186,,0.0,2.9501039534807205e-05,,,,,,,{},{},{},{},{}
vllm,20260608_161644_sleep_l1_short_short_0_98fd6cb4,sleep_l1,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,0,wake,executor_wake_up,1245460,0.10350215109065175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260608_161701_sleep_l1_short_short_1_fcdb212a,sleep_l1,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,sleep,allocator_sleep,1245742,0.4534397781826556,0.05561346700415015,,,0.02641162881627679,3.0357856303453445e-05,0.36704092798754573,3.3587682992219925e-05,1.656031236052513e-05,5.482695996761322e-06,0.44923490611836314,0.4492078856565058,2.7020461857318878e-05,0.00011252611875534058,0.00012877490371465683,0.0039628660306334496,0.4534390731714666,7.050111889839172e-07,,,,,,True,65,4773117952,1048576000,3724541952,,"{""kv_cache"": 3724541952, ""weights"": 1048576000}","{""weights"": 1048576000}","{""kv_cache"": 3724541952}",{},{}
vllm,20260608_161701_sleep_l1_short_short_1_fcdb212a,sleep_l1,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,sleep,worker_sleep,1245742,0.4537325641140342,,,,,,,,,,,,,,,,,,0.4536032220348716,,0.0,,,,,,,,,{},{},{},{},{}
vllm,20260608_161701_sleep_l1_short_short_1_fcdb212a,sleep_l1,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,sleep,executor_sleep,1245742,0.45379231311380863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260608_161701_sleep_l1_short_short_1_fcdb212a,sleep_l1,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,wake,allocator_wake_up,1245742,0.10332943033427,,0.059194037690758705,0.04402991710230708,,,,,,,,,,,,,,,,,,,,,65,,,,4773117952,"{""kv_cache"": 3724541952, ""weights"": 1048576000}",{},{},"{""weights"": 1048576000}","{""kv_cache"": 3724541952}"
