system,run_id,method,model,prompt_name,repeat_index,ok,startup_latency_s,memory_gpu_used_ready_mib,memory_cpu_used_ready_mib,memory_gpu_used_evict_mib,memory_cpu_used_evict_mib,evict_latency_s,restore_latency_s,restore_latency_estimated,ttft_before_s,ttft_after_s,latency_before_s,latency_after_s,output_tokens_before,output_tokens_after,tpot_before_s,tpot_after_s,ttft_available,tpot_available,error
vllm,20260721_122952_cold_reload_short_short_0_954ece19,cold_reload,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,0,True,17.02307673357427,7277,2984.74609375,1,,0.3138338876888156,14.017492941580713,False,0.10212322417646646,0.10487701930105686,0.4283152353018522,0.4338304838165641,28,28,0.01208118559723651,0.01218346164872249,True,True,
vllm,20260721_123026_cold_reload_short_short_1_ff8ccdbe,cold_reload,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,1,True,13.51910086069256,7277,2985.5625,1,,0.36420948430895805,13.518773536197841,False,0.09613101650029421,0.09485801123082638,0.42363561410456896,0.42208869755268097,28,28,0.012129799911269435,0.012119655048957578,True,True,
vllm,20260721_123056_cold_reload_short_short_2_2766c548,cold_reload,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,2,True,13.517638296820223,7277,2986.62109375,1,,0.3139559254050255,15.023205604404211,False,0.09592562541365623,0.10630647093057632,0.41827944852411747,0.4332349766045809,28,28,0.01193903048557264,0.01210846317311128,True,True,
vllm,20260721_123127_cold_reload_short_short_3_df626dce,cold_reload,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,3,True,14.519600228406489,7277,2981.09765625,1,,0.3645380064845085,14.017185303382576,False,0.09932953678071499,0.09736507665365934,0.42693657241761684,0.425893253646791,28,28,0.012133593912477847,0.012167710259004875,True,True,
vllm,20260721_123158_cold_reload_short_short_4_2e61c6fa,cold_reload,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,4,True,13.518366377800703,7277,2985.328125,1,,0.3141214260831475,13.51900050137192,False,0.09378217533230782,0.09621105436235666,0.4149518208578229,0.4176577655598521,28,28,0.011895172056500558,0.011905433748055387,True,True,
vllm,20260721_123228_sleep_l1_short_short_0_778abc32,sleep_l1,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,0,True,14.01835383567959,7297,2986.35546875,403,12278.93359375,2.367940871976316,0.49340981245040894,False,0.09390896372497082,0.01909384038299322,0.4157539242878556,0.35035702772438526,28,28,0.01192018372455129,0.012269006938570075,True,True,
vllm,20260721_123248_sleep_l1_short_short_1_cf22ac1d,sleep_l1,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,1,True,14.019524846225977,7297,2989.6875,403,12280.4921875,2.229567300528288,0.49368818290531635,False,0.09613409731537104,0.01938234083354473,0.42100843600928783,0.35061922017484903,28,28,0.012032382914589511,0.012268032568196455,True,True,
vllm,20260721_123308_sleep_l1_short_short_2_009da5a9,sleep_l1,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,2,True,13.517407501116395,7297,2985.8515625,403,12287.30078125,2.3659059377387166,0.5019371211528778,False,0.09515679627656937,0.02024538628757,0.4160230467095971,0.349347872659564,28,28,0.01188393520122325,0.012188980976740519,True,True,
vllm,20260721_123328_sleep_l1_short_short_3_8591e86d,sleep_l1,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,3,True,14.017939106561244,7297,2989.98828125,403,12282.0,2.494213607162237,0.5335364174097776,False,0.09488396346569061,0.019001365639269352,0.41580392606556416,0.3492592740803957,28,28,0.011885924540736057,0.012231774386708383,True,True,
vllm,20260721_123348_sleep_l1_short_short_4_c883d16a,sleep_l1,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,4,True,15.020814990624785,7297,2981.58203125,403,12272.80859375,2.4025262696668506,0.5084029315039515,False,0.10152159444987774,0.018745234236121178,0.42886611819267273,0.3496742583811283,28,28,0.012123871249733147,0.012256630523889154,True,True,
vllm,20260721_123409_sleep_l2_short_short_0_2a8d30fa,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,0,True,14.017835304141045,7297,2986.21875,385,3172.3671875,0.15829095616936684,1.6144777555018663,False,0.09423812571913004,0.019529592245817184,0.42248339019715786,0.3494244907051325,28,28,0.012157232017704734,0.012218329572567233,True,True,
