system,run_id,method,model,prompt_name,repeat_index,operation,phase,pid,latency_s,copy_d2h_s,copy_h2d_s,create_map_s,unmap_release_s,metadata_s,cpu_backup_alloc_s,cpu_backup_data_ptr_s,assign_backup_s,discard_accounting_s,loop_s,loop_accounted_s,loop_unaccounted_s,logger_s,gc_s,empty_cache_s,accounted_s,unaccounted_s,allocator_sleep_s,allocator_wake_up_s,buffer_backup_s,restore_buffers_s,post_kv_cache_wake_up_s,cpu_backup_pin_memory,allocation_count,total_bytes,backup_bytes,discard_bytes,bytes,bytes_by_tag,backup_bytes_by_tag,discard_bytes_by_tag,restored_bytes_by_tag,remapped_without_backup_bytes_by_tag
vllm,20260610_154619_sleep_l2_short_short_0_d7ffc5b1,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,0,sleep,allocator_sleep,1802639,0.05243576783686876,0.0,,,0.047107784543186426,1.1506956070661545e-05,0.0,0.0,0.0,6.806105375289917e-06,0.04716969793662429,0.04715461004525423,1.508789137005806e-05,8.548423647880554e-05,0.0001207161694765091,0.005059142597019672,0.052435040939599276,7.26897269487381e-07,,,,,,False,65,4773117952,0,4773117952,,"{""kv_cache"": 3724541952, ""weights"": 1048576000}",{},"{""kv_cache"": 3724541952, ""weights"": 1048576000}",{},{}
vllm,20260610_154619_sleep_l2_short_short_0_d7ffc5b1,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,0,sleep,worker_sleep,1802639,0.05568253016099334,,,,,,,,,,,,,,,,,,0.052598079200834036,,0.0029428256675601006,,,,,,,,,{},{},{},{},{}
vllm,20260610_154619_sleep_l2_short_short_0_d7ffc5b1,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,0,sleep,executor_sleep,1802639,0.055744362995028496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_154619_sleep_l2_short_short_0_d7ffc5b1,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,0,wake_weights,allocator_wake_up,1802639,0.023147243075072765,,0.0,0.023114034440368414,,,,,,,,,,,,,,,,,,,,,41,,,,1048576000,"{""weights"": 1048576000}",{},{},{},"{""weights"": 1048576000}"
vllm,20260610_154619_sleep_l2_short_short_0_d7ffc5b1,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,0,wake_weights,worker_wake_up,1802639,0.024579321034252644,,,,,,,,,,,,,,,,,,,0.02326102601364255,,0.0013155811466276646,0.0,,,,,,,{},{},{},{},{}
vllm,20260610_154619_sleep_l2_short_short_0_d7ffc5b1,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,0,wake_weights,executor_wake_up,1802639,0.02466973103582859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_154619_sleep_l2_short_short_0_d7ffc5b1,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,0,wake_kv_cache,allocator_wake_up,1802639,0.0254394612275064,,0.0,0.025406502652913332,,,,,,,,,,,,,,,,,,,,,24,,,,3724541952,"{""kv_cache"": 3724541952}",{},{},{},"{""kv_cache"": 3724541952}"
vllm,20260610_154619_sleep_l2_short_short_0_d7ffc5b1,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,0,wake_kv_cache,worker_wake_up,1802639,0.025597400963306427,,,,,,,,,,,,,,,,,,,0.02555697364732623,,0.0,3.567524254322052e-05,,,,,,,{},{},{},{},{}
vllm,20260610_154619_sleep_l2_short_short_0_d7ffc5b1,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,0,wake_kv_cache,executor_wake_up,1802639,0.02565849106758833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_154636_sleep_l2_short_short_1_28eb49da,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,sleep,allocator_sleep,1802925,0.05255474057048559,0.0,,,0.047211934346705675,1.4260411262512207e-05,0.0,0.0,0.0,6.624031811952591e-06,0.04728768393397331,0.047265660017728806,2.2023916244506836e-05,8.833780884742737e-05,0.00012456439435482025,0.005053292028605938,0.0525538781657815,8.624047040939331e-07,,,,,,False,65,4773117952,0,4773117952,,"{""kv_cache"": 3724541952, ""weights"": 1048576000}",{},"{""kv_cache"": 3724541952, ""weights"": 1048576000}",{},{}
vllm,20260610_154636_sleep_l2_short_short_1_28eb49da,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,sleep,worker_sleep,1802925,0.055754829198122025,,,,,,,,,,,,,,,,,,0.0527149410918355,,0.00289588188752532,,,,,,,,,{},{},{},{},{}
vllm,20260610_154636_sleep_l2_short_short_1_28eb49da,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,sleep,executor_sleep,1802925,0.055813312996178865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_154636_sleep_l2_short_short_1_28eb49da,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,wake_weights,allocator_wake_up,1802925,0.02315504988655448,,0.0,0.023119130171835423,,,,,,,,,,,,,,,,,,,,,41,,,,1048576000,"{""weights"": 1048576000}",{},{},{},"{""weights"": 1048576000}"
vllm,20260610_154636_sleep_l2_short_short_1_28eb49da,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,wake_weights,worker_wake_up,1802925,0.024612685199826956,,,,,,,,,,,,,,,,,,,0.023267539218068123,,0.0013411659747362137,0.0,,,,,,,{},{},{},{},{}
vllm,20260610_154636_sleep_l2_short_short_1_28eb49da,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,wake_weights,executor_wake_up,1802925,0.024701306130737066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_154636_sleep_l2_short_short_1_28eb49da,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,wake_kv_cache,allocator_wake_up,1802925,0.025435044895857573,,0.0,0.025400155689567327,,,,,,,,,,,,,,,,,,,,,24,,,,3724541952,"{""kv_cache"": 3724541952}",{},{},{},"{""kv_cache"": 3724541952}"
vllm,20260610_154636_sleep_l2_short_short_1_28eb49da,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,wake_kv_cache,worker_wake_up,1802925,0.02560096699744463,,,,,,,,,,,,,,,,,,,0.02556359115988016,,0.0,3.1984876841306686e-05,,,,,,,{},{},{},{},{}
vllm,20260610_154636_sleep_l2_short_short_1_28eb49da,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,wake_kv_cache,executor_wake_up,1802925,0.02566414698958397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_154652_sleep_l2_short_short_2_11b7e60c,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,2,sleep,allocator_sleep,1803237,0.05260568903759122,0.0,,,0.04729642439633608,1.1460855603218079e-05,0.0,0.0,0.0,5.6480057537555695e-06,0.047352248802781105,0.04733852203935385,1.3726763427257538e-05,8.525419980287552e-05,0.00012386776506900787,0.005043600220233202,0.05260497098788619,7.180497050285339e-07,,,,,,False,65,4773117952,0,4773117952,,"{""kv_cache"": 3724541952, ""weights"": 1048576000}",{},"{""kv_cache"": 3724541952, ""weights"": 1048576000}",{},{}
vllm,20260610_154652_sleep_l2_short_short_2_11b7e60c,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,2,sleep,worker_sleep,1803237,0.05561092123389244,,,,,,,,,,,,,,,,,,0.052761692088097334,,0.002701004035770893,,,,,,,,,{},{},{},{},{}
vllm,20260610_154652_sleep_l2_short_short_2_11b7e60c,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,2,sleep,executor_sleep,1803237,0.055666993372142315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_154652_sleep_l2_short_short_2_11b7e60c,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,2,wake_weights,allocator_wake_up,1803237,0.023471147753298283,,0.0,0.02343785436823964,,,,,,,,,,,,,,,,,,,,,41,,,,1048576000,"{""weights"": 1048576000}",{},{},{},"{""weights"": 1048576000}"
vllm,20260610_154652_sleep_l2_short_short_2_11b7e60c,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,2,wake_weights,worker_wake_up,1803237,0.024968741927295923,,,,,,,,,,,,,,,,,,,0.02358132414519787,,0.0013847057707607746,0.0,,,,,,,{},{},{},{},{}
